Ticker,FiscalYear,PeriodEndDate,AnnouncementDate,ForecastDate,cfo_forecast,forecast_window_start,forecast_window_end,has_valid_cfo_forecast
SOLARb.CO,2023,2023-12-31,2024-02-08,2024-05-02,1081.3774255261,2024-02-08,2024-06-30,1
SOLARb.CO,2024,2024-12-31,2025-02-06,2025-06-27,832.972812681655,2025-02-06,2025-06-30,1
SOLTEQ.HE,2014,2014-12-31,2015-02-13,2015-02-27,25.7274294284883,2015-02-13,2015-06-30,1
SOLTEQ.HE,2015,2015-12-31,2016-02-19,2016-05-26,115.79602686066,2016-02-19,2016-06-30,1
SOLTEQ.HE,2016,2016-12-31,2017-02-17,2017-04-24,42.7157853556758,2017-02-17,2017-06-30,1
SOLTEQ.HE,2017,2017-12-31,2018-02-16,2018-04-27,65.6223833895263,2018-02-16,2018-06-30,1
SOLTEQ.HE,2018,2018-12-31,2019-02-28,2019-06-27,66.7707523361299,2019-02-28,2019-06-30,1
SOLTEQ.HE,2019,2019-12-31,2020-02-27,2020-05-04,56.2011276760494,2020-02-27,2020-06-30,1
SOLTEQ.HE,2020,2020-12-31,2021-02-25,2021-04-30,109.918037712267,2021-02-25,2021-06-30,1
SOLTEQ.HE,2021,2021-12-31,2022-02-17,2022-05-30,101.578758486906,2022-02-17,2022-06-30,1
SOLTEQ.HE,2022,2022-12-31,2023-02-16,2023-05-05,122.832084742588,2023-02-16,2023-06-30,1
SOLTEQ.HE,2023,2023-12-31,2024-02-15,2024-05-02,35.9529708279708,2024-02-15,2024-06-30,1
SOLTEQ.HE,2024,2024-12-31,2025-02-13,2025-04-30,29.4172282947273,2025-02-13,2025-06-30,1
SPGP.CO,2018,2018-12-31,2019-03-27,2019-05-27,380.941874756438,2019-03-27,2019-06-30,1
SPGP.CO,2019,2019-12-31,2020-03-27,2020-05-04,408.402032460886,2020-03-27,2020-06-30,1
SPGP.CO,2020,2020-12-31,2021-03-26,2021-04-29,450.323933560449,2021-03-26,2021-06-30,1
SPGP.CO,2021,2021-12-31,2022-02-24,2022-05-24,492.12063043039,2022-02-24,2022-06-30,1
SPGP.CO,2022,2022-12-31,2023-03-24,2023-05-24,686.183856955248,2023-03-24,2023-06-30,1
SPGP.CO,2023,2023-12-31,2024-03-21,2024-05-27,721.782852983988,2024-03-21,2024-06-30,1
SPGP.CO,2024,2024-12-31,2025-03-31,2025-05-22,941.812777929032,2025-03-31,2025-06-30,1
SRV1V.HE,2013,2013-12-31,2014-02-14,2014-05-09,-49.2056679048012,2014-02-14,2014-06-30,1
SRV1V.HE,2014,2014-12-31,2015-02-11,2015-06-15,-75.1904455652213,2015-02-11,2015-06-30,1
SRV1V.HE,2015,2015-12-31,2016-02-18,2016-06-15,-341.300515568363,2016-02-18,2016-06-30,1
SRV1V.HE,2016,2016-12-31,2017-02-02,2017-06-07,49.2307285394321,2017-02-02,2017-06-30,1
SRV1V.HE,2017,2017-12-31,2018-02-16,2018-05-02,333.792882579288,2018-02-16,2018-06-30,1
SRV1V.HE,2018,2018-12-31,2019-02-06,2019-05-24,-513.176487061723,2019-02-06,2019-06-30,1
SRV1V.HE,2019,2019-12-31,2020-02-06,2020-06-03,934.274129235884,2020-02-06,2020-06-30,1
SRV1V.HE,2020,2020-12-31,2021-02-04,2021-05-01,271.797329615787,2021-02-04,2021-06-30,1
SRV1V.HE,2021,2021-12-31,2022-02-03,2022-06-03,176.239370424754,2022-02-03,2022-06-30,1
SRV1V.HE,2022,2022-12-31,2023-02-02,2023-06-06,11.8619369875023,2023-02-02,2023-06-30,1
SRV1V.HE,2023,2023-12-31,2024-02-01,2024-04-26,135.739297322727,2024-02-01,2024-06-30,1
SRV1V.HE,2024,2024-12-31,2025-02-06,2025-05-02,261.151945558254,2025-02-06,2025-06-30,1
SSABAH.HE,2013,2013-12-31,2014-02-07,2014-06-13,1766.503443294,2014-02-07,2014-06-30,1
SSABAH.HE,2014,2014-12-31,2015-02-10,2015-06-30,4387.74441181963,2015-02-10,2015-06-30,1
SSABAH.HE,2015,2015-12-31,2016-02-12,2016-06-23,3384.64268994604,2016-02-12,2016-06-30,1
SSABAH.HE,2016,2016-12-31,2017-02-15,2017-06-22,4935.36993617716,2017-02-15,2017-06-30,1
SSABAH.HE,2017,2017-12-31,2018-01-26,2018-06-21,6335.46827219868,2018-01-26,2018-06-30,1
SSABAH.HE,2018,2018-12-31,2019-01-29,2019-06-26,6801.13885823512,2019-01-29,2019-06-30,1
SSABAH.HE,2019,2019-12-31,2020-01-28,2020-05-22,3959.6695542308,2020-01-28,2020-06-30,1
SSABAH.HE,2020,2020-12-31,2021-01-29,2021-06-29,8717.77828751258,2021-01-29,2021-06-30,1
SSABAH.HE,2021,2021-12-31,2022-01-28,2022-04-28,18759.4214464731,2022-01-28,2022-06-30,1
SSABAH.HE,2022,2022-12-31,2023-01-27,2023-06-30,16453.2520029271,2023-01-27,2023-06-30,1
SSABAH.HE,2023,2023-12-31,2024-01-31,2024-06-28,13184.1569647713,2024-01-31,2024-06-30,1
SSABAH.HE,2024,2024-12-31,2025-01-29,2025-06-19,9802.64483821864,2025-01-29,2025-06-30,1
SSABa.ST,2013,2013-12-31,2014-02-07,2014-06-13,1766.503443294,2014-02-07,2014-06-30,1
SSABa.ST,2014,2014-12-31,2015-02-10,2015-06-30,4387.74441181963,2015-02-10,2015-06-30,1
SSABa.ST,2015,2015-12-31,2016-02-12,2016-06-23,3384.64268994604,2016-02-12,2016-06-30,1
SSABa.ST,2016,2016-12-31,2017-02-15,2017-06-22,4935.36993617716,2017-02-15,2017-06-30,1
SSABa.ST,2017,2017-12-31,2018-01-26,2018-06-21,6335.46827219868,2018-01-26,2018-06-30,1
SSABa.ST,2018,2018-12-31,2019-01-29,2019-06-26,6801.13885823512,2019-01-29,2019-06-30,1
SSABa.ST,2019,2019-12-31,2020-01-28,2020-05-22,3959.6695542308,2020-01-28,2020-06-30,1
SSABa.ST,2020,2020-12-31,2021-01-29,2021-06-29,8717.77828751258,2021-01-29,2021-06-30,1
SSABa.ST,2021,2021-12-31,2022-01-28,2022-04-28,18759.4214464731,2022-01-28,2022-06-30,1
SSABa.ST,2022,2022-12-31,2023-01-27,2023-06-30,16453.2520029271,2023-01-27,2023-06-30,1
SSABa.ST,2023,2023-12-31,2024-01-31,2024-06-28,13184.1569647713,2024-01-31,2024-06-30,1
SSABa.ST,2024,2024-12-31,2025-01-29,2025-06-19,9802.64483821864,2025-01-29,2025-06-30,1
SSH1V.HE,2018,2018-12-31,2019-02-12,2019-05-27,0.0,2019-02-12,2019-06-30,1
SSH1V.HE,2019,2019-12-31,2020-02-14,2020-05-14,8.77071673977398,2020-02-14,2020-06-30,1
SSH1V.HE,2020,2020-12-31,2021-02-18,2021-06-23,11.7007703590636,2021-02-18,2021-06-30,1
SSH1V.HE,2021,2021-12-31,2022-02-24,2022-05-02,49.1100397050482,2022-02-24,2022-06-30,1
SSH1V.HE,2022,2022-12-31,2023-02-23,2023-02-24,32.8660767957141,2023-02-23,2023-06-30,1
SSH1V.HE,2023,2023-12-31,2024-02-22,2024-02-23,51.3114594489339,2024-02-22,2024-06-30,1
SSH1V.HE,2024,2024-12-31,2025-02-14,2025-05-02,31.6903484497656,2025-02-14,2025-06-30,1
STEa.ST,2013,2013-12-31,2014-02-05,2014-06-10,7088.99170459921,2014-02-05,2014-06-30,1
STEa.ST,2014,2014-12-31,2015-02-04,2015-06-18,9015.1379768468,2015-02-04,2015-06-30,1
STEa.ST,2015,2015-12-31,2016-02-04,2016-06-30,9346.66923493304,2016-02-04,2016-06-30,1
STEa.ST,2016,2016-12-31,2017-02-03,2017-06-21,11603.6414301347,2017-02-03,2017-06-30,1
STEa.ST,2017,2017-12-31,2018-02-09,2018-06-22,13996.8950320513,2018-02-09,2018-06-30,1
STEa.ST,2018,2018-12-31,2019-02-01,2019-06-19,14369.7644413469,2019-02-01,2019-06-30,1
STEa.ST,2019,2019-12-31,2020-01-30,2020-06-24,12611.1665532293,2020-01-30,2020-06-30,1
STEa.ST,2020,2020-12-31,2021-01-29,2021-06-18,14761.2256490138,2021-01-29,2021-06-30,1
STEa.ST,2021,2021-12-31,2022-01-28,2022-06-22,19444.4690579597,2022-01-28,2022-06-30,1
STEa.ST,2022,2022-12-31,2023-01-31,2023-06-27,15890.2019748162,2023-01-31,2023-06-30,1
STEa.ST,2023,2023-12-31,2024-02-01,2024-06-27,12256.4150100674,2024-02-01,2024-06-30,1
STEa.ST,2024,2024-12-31,2025-02-11,2025-06-25,11269.4420754101,2025-02-11,2025-06-30,1
STOGR.CO,2015,2015-12-31,2016-03-10,2016-05-26,1335.47031868612,2016-03-10,2016-06-30,1
STOGR.CO,2016,2016-12-31,2017-03-16,2017-06-15,1463.34124291938,2017-03-16,2017-06-30,1
STOGR.CO,2017,2017-12-31,2018-03-08,2018-05-29,1115.51839579489,2018-03-08,2018-06-30,1
STOGR.CO,2018,2018-12-31,2019-03-14,2019-05-31,1351.97823941134,2019-03-14,2019-06-30,1
STOGR.CO,2019,2019-12-31,2020-02-27,2020-05-25,1853.47601853611,2020-02-27,2020-06-30,1
STOGR.CO,2020,2020-12-31,2021-03-10,2021-06-04,2195.75299878903,2021-03-10,2021-06-30,1
STOGR.CO,2021,2021-12-31,2022-03-08,2022-05-20,2269.32114467409,2022-03-08,2022-06-30,1
STOGR.CO,2022,2022-12-31,2023-03-08,2023-05-22,2701.54115720841,2023-03-08,2023-06-30,1
STOGR.CO,2023,2023-12-31,2024-03-05,2024-05-21,1843.17390238644,2024-03-05,2024-06-30,1
STOGR.CO,2024,2024-12-31,2025-03-06,2025-05-22,1942.97055086668,2025-03-06,2025-06-30,1
STORb.ST,2021,2021-12-31,2022-02-23,2022-06-19,2819.10250058976,2022-02-23,2022-06-30,1
STORb.ST,2022,2022-12-31,2023-02-16,2023-05-15,3884.41061074604,2023-02-16,2023-06-30,1
STORb.ST,2023,2023-12-31,2024-02-15,2024-05-08,2540.32312314952,2024-02-15,2024-06-30,1
STORb.ST,2024,2024-12-31,2025-02-13,2025-05-08,3092.81060239973,2025-02-13,2025-06-30,1
SUBC.OL,2013,2013-12-31,2014-03-05,2014-06-30,6830.987571072,2014-03-05,2014-06-30,1
SUBC.OL,2014,2014-12-31,2015-03-04,2015-06-18,5113.0278,2015-03-04,2015-06-30,1
SUBC.OL,2015,2015-12-31,2016-03-02,2016-06-28,3086.636267055,2016-03-02,2016-06-30,1
SUBC.OL,2016,2016-12-31,2017-03-02,2017-06-30,4049.790784788,2017-03-02,2017-06-30,1
SUBC.OL,2017,2017-12-31,2018-03-01,2018-06-22,4593.723684055,2018-03-01,2018-06-30,1
SUBC.OL,2018,2018-12-31,2019-02-28,2019-06-14,4418.7562625,2019-02-28,2019-06-30,1
SUBC.OL,2019,2019-12-31,2020-02-26,2020-06-30,4034.1043986,2020-02-26,2020-06-30,1
SUBC.OL,2020,2020-12-31,2021-02-25,2021-06-23,3518.069204893,2021-02-25,2021-06-30,1
SUBC.OL,2021,2021-12-31,2022-03-03,2022-06-21,3192.36498,2022-03-03,2022-06-30,1
SUBC.OL,2022,2022-12-31,2023-03-02,2023-06-23,4733.643934656,2023-03-02,2023-06-30,1
SUBC.OL,2023,2023-12-31,2024-02-29,2024-06-28,7176.651162214,2024-02-29,2024-06-30,1
SUBC.OL,2024,2024-12-31,2025-02-27,2025-06-26,10359.5016,2025-02-27,2025-06-30,1
SUY1V.HE,2014,2014-12-31,2015-01-30,2015-04-28,234.821850123525,2015-01-30,2015-06-30,1
SUY1V.HE,2015,2015-12-31,2016-01-29,2016-06-29,350.035871596369,2016-01-29,2016-06-30,1
SUY1V.HE,2016,2016-12-31,2017-01-31,2017-06-22,377.641047655152,2017-01-31,2017-06-30,1
SUY1V.HE,2017,2017-12-31,2018-01-30,2018-04-27,278.895129405487,2018-01-30,2018-06-30,1
SUY1V.HE,2018,2018-12-31,2019-01-31,2019-04-25,260.200287411934,2019-01-31,2019-06-30,1
SUY1V.HE,2019,2019-12-31,2020-01-29,2020-06-25,404.095187885586,2020-01-29,2020-06-30,1
SUY1V.HE,2020,2020-12-31,2021-02-04,2021-06-24,470.388012693565,2021-02-04,2021-06-30,1
SUY1V.HE,2021,2021-12-31,2022-02-03,2022-05-05,358.98424801269,2022-02-03,2022-06-30,1
SUY1V.HE,2022,2022-12-31,2023-02-03,2023-05-05,347.733207622647,2023-02-03,2023-06-30,1
SUY1V.HE,2023,2023-12-31,2024-02-06,2024-05-08,206.6104780975,2024-02-06,2024-06-30,1
SUY1V.HE,2024,2024-12-31,2025-03-05,2025-05-08,200.24264912261,2025-03-05,2025-06-30,1
SVEAF.ST,2024,2024-12-31,2025-02-19,2025-06-25,267.655726009168,2025-02-19,2025-06-30,1
SVEDb.ST,2020,2020-12-31,2021-02-05,2021-04-28,105.979298847404,2021-02-05,2021-06-30,1
SVEDb.ST,2021,2021-12-31,2022-02-04,2022-04-22,207.929571106095,2022-02-04,2022-06-30,1
SVEDb.ST,2022,2022-12-31,2023-02-08,2023-06-19,227.728371441904,2023-02-08,2023-06-30,1
SVEDb.ST,2023,2023-12-31,2024-02-29,2024-06-19,226.746713963856,2024-02-29,2024-06-30,1
SVEDb.ST,2024,2024-12-31,2025-02-11,2025-06-17,295.551392468724,2025-02-11,2025-06-30,1
SWECb.ST,2013,2013-12-31,2014-02-14,2014-06-16,704.538916479237,2014-02-14,2014-06-30,1
SWECb.ST,2014,2014-12-31,2015-02-12,2015-06-05,680.408527446301,2015-02-12,2015-06-30,1
SWECb.ST,2015,2015-12-31,2016-02-11,2016-06-30,862.872084471403,2016-02-11,2016-06-30,1
SWECb.ST,2016,2016-12-31,2017-02-14,2017-06-08,1346.56022733796,2017-02-14,2017-06-30,1
SWECb.ST,2017,2017-12-31,2018-02-13,2018-06-25,1417.58408410106,2018-02-13,2018-06-30,1
SWECb.ST,2018,2018-12-31,2019-02-13,2019-06-28,1596.51079782363,2019-02-13,2019-06-30,1
SWECb.ST,2019,2019-12-31,2020-02-12,2020-06-12,2271.00559210879,2020-02-12,2020-06-30,1
SWECb.ST,2020,2020-12-31,2021-02-11,2021-06-29,2247.7627261747,2021-02-11,2021-06-30,1
SWECb.ST,2021,2021-12-31,2022-02-11,2022-06-22,2778.022467903,2022-02-11,2022-06-30,1
SWECb.ST,2022,2022-12-31,2023-02-09,2023-06-30,2552.99156637484,2023-02-09,2023-06-30,1
SWECb.ST,2023,2023-12-31,2024-02-09,2024-06-27,3375.50777920726,2024-02-09,2024-06-30,1
SWECb.ST,2024,2024-12-31,2025-02-07,2025-06-17,4045.74473376501,2025-02-07,2025-06-30,1
SWON.OL,2019,2019-12-31,2020-03-31,2020-06-09,1115.83899642331,2020-03-31,2020-06-30,1
SWON.OL,2020,2020-12-31,2021-03-25,2021-06-24,1596.90048174387,2021-03-25,2021-06-30,1
SWON.OL,2021,2021-12-31,2022-03-03,2022-05-13,1616.60595256065,2022-03-03,2022-06-30,1
SWON.OL,2022,2022-12-31,2023-03-02,2023-05-30,1749.48573205411,2023-03-02,2023-06-30,1
SWON.OL,2023,2023-12-31,2024-02-15,2024-06-12,2593.01830891399,2024-02-15,2024-06-30,1
SWON.OL,2024,2024-12-31,2025-02-19,2025-06-25,1704.73011434253,2025-02-19,2025-06-30,1
SYNSAM.ST,2021,2021-12-31,2022-02-23,2022-06-14,1331.97246315666,2022-02-23,2022-06-30,1
SYNSAM.ST,2022,2022-12-31,2023-02-22,2023-05-17,1379.55801374715,2023-02-22,2023-06-30,1
SYNSAM.ST,2023,2023-12-31,2024-02-21,2024-05-21,1413.97839546585,2024-02-21,2024-06-30,1
SYNSAM.ST,2024,2024-12-31,2025-02-21,2025-05-19,1775.05016335139,2025-02-21,2025-06-30,1
SYSR.ST,2014,2014-04-30,2014-06-11,2014-06-16,428.788856853895,2014-06-11,2014-06-30,1
SYSR.ST,2015,2015-04-30,2015-06-11,2015-06-16,472.019183698446,2015-06-11,2015-06-30,1
SYSR.ST,2016,2016-04-30,2016-06-09,2016-06-16,384.296849122891,2016-06-09,2016-06-30,1
SYSR.ST,2017,2017-04-30,2017-06-08,2017-06-29,436.809947755372,2017-06-08,2017-06-30,1
SYSR.ST,2018,2018-04-30,2018-06-14,2018-06-18,474.445974904132,2018-06-14,2018-06-30,1
SYSR.ST,2019,2019-04-30,2019-06-11,2019-06-13,516.191996962474,2019-06-11,2019-06-30,1
SYSR.ST,2020,2020-04-30,2020-06-09,2020-06-12,783.776405808924,2020-06-09,2020-06-30,1
SYSR.ST,2021,2021-04-30,2021-06-10,2021-06-16,885.746923234487,2021-06-10,2021-06-30,1
SYSR.ST,2022,2022-04-30,2022-06-08,2022-06-15,803.277988934326,2022-06-08,2022-06-30,1
SYSR.ST,2023,2023-04-30,2023-06-08,2023-06-19,1136.65296313579,2023-06-08,2023-06-30,1
SYSR.ST,2024,2024-04-30,2024-06-04,2024-06-10,1120.51853279275,2024-06-04,2024-06-30,1
TEL.OL,2013,2013-12-31,2014-02-12,2014-06-25,30567.4,2014-02-12,2014-06-30,1
TEL.OL,2014,2014-12-31,2015-02-11,2015-06-11,32965.3125,2015-02-11,2015-06-30,1
TEL.OL,2015,2015-12-31,2016-02-10,2016-06-09,37368.4,2016-02-10,2016-06-30,1
TEL.OL,2016,2016-12-31,2017-02-02,2017-06-29,36275.13333,2017-02-02,2017-06-30,1
TEL.OL,2017,2017-12-31,2018-01-31,2018-06-28,37554.27273,2018-01-31,2018-06-30,1
TEL.OL,2018,2018-12-31,2019-01-30,2019-06-21,35929.22222,2019-01-30,2019-06-30,1
TEL.OL,2019,2019-12-31,2020-01-29,2020-06-16,41622.54546,2020-01-29,2020-06-30,1
TEL.OL,2020,2020-12-31,2021-02-02,2021-06-29,39171.33333,2021-02-02,2021-06-30,1
TEL.OL,2021,2021-12-31,2022-02-02,2022-06-30,39341.06533,2022-02-02,2022-06-30,1
TEL.OL,2022,2022-12-31,2023-02-02,2023-06-29,29344.25,2023-02-02,2023-06-30,1
TEL.OL,2023,2023-12-31,2024-02-07,2024-06-26,31168.65,2024-02-07,2024-06-30,1
TEL.OL,2024,2024-12-31,2025-02-06,2025-06-26,31104.96,2025-02-06,2025-06-30,1
TEL2b.ST,2013,2013-12-31,2014-02-07,2014-06-25,4523.63197258313,2014-02-07,2014-06-30,1
TEL2b.ST,2014,2014-12-31,2015-01-30,2015-06-25,4808.33124969613,2015-01-30,2015-06-30,1
TEL2b.ST,2015,2015-12-31,2016-01-28,2016-06-24,4248.22334842238,2016-01-28,2016-06-30,1
TEL2b.ST,2016,2016-12-31,2017-01-26,2017-06-28,5311.97004097161,2017-01-26,2017-06-30,1
TEL2b.ST,2017,2017-12-31,2018-02-02,2018-06-28,5521.52164836993,2018-02-02,2018-06-30,1
TEL2b.ST,2018,2018-12-31,2019-02-13,2019-06-29,7848.90630070571,2019-02-13,2019-06-30,1
TEL2b.ST,2019,2019-12-31,2020-02-03,2020-06-29,8934.98496998285,2020-02-03,2020-06-30,1
TEL2b.ST,2020,2020-12-31,2021-02-02,2021-05-19,8616.59579660373,2021-02-02,2021-06-30,1
TEL2b.ST,2021,2021-12-31,2022-02-01,2022-06-30,8914.36195637495,2022-02-01,2022-06-30,1
TEL2b.ST,2022,2022-12-31,2023-01-31,2023-06-28,9807.67687948656,2023-01-31,2023-06-30,1
TEL2b.ST,2023,2023-12-31,2024-01-30,2024-06-28,10154.6931449938,2024-01-30,2024-06-30,1
TEL2b.ST,2024,2024-12-31,2025-01-29,2025-06-30,11310.3081602034,2025-01-29,2025-06-30,1
TELIA.ST,2013,2013-12-31,2014-01-30,2014-06-27,27943.9853437989,2014-01-30,2014-06-30,1
TELIA.ST,2014,2014-12-31,2015-01-29,2015-06-30,30727.8887531425,2015-01-29,2015-06-30,1
TELIA.ST,2015,2015-12-31,2016-01-29,2016-06-28,24143.6151919143,2016-01-29,2016-06-30,1
TELIA.ST,2016,2016-12-31,2017-01-27,2017-06-30,22086.457181227,2017-01-27,2017-06-30,1
TELIA.ST,2017,2017-12-31,2018-01-26,2018-06-28,22405.557552849,2018-01-26,2018-06-30,1
TELIA.ST,2018,2018-12-31,2019-01-25,2019-06-26,23451.0072669115,2019-01-25,2019-06-30,1
TELIA.ST,2019,2019-12-31,2020-01-29,2020-06-29,26161.3962155985,2020-01-29,2020-06-30,1
TELIA.ST,2020,2020-12-31,2021-01-29,2021-06-28,22434.644888821,2021-01-29,2021-06-30,1
TELIA.ST,2021,2021-12-31,2022-01-28,2022-06-30,25945.0835185979,2022-01-28,2022-06-30,1
TELIA.ST,2022,2022-12-31,2023-01-26,2023-06-28,23910.5386203283,2023-01-26,2023-06-30,1
TELIA.ST,2023,2023-12-31,2024-01-26,2024-06-25,25823.8813985067,2024-01-26,2024-06-30,1
TELIA.ST,2024,2024-12-31,2025-01-30,2025-06-26,27638.3677420255,2025-01-30,2025-06-30,1
TELIA1.HE,2013,2013-12-31,2014-01-30,2014-06-18,27105.5674655621,2014-01-30,2014-06-30,1
TELIA1.HE,2014,2014-12-31,2015-01-29,2015-06-30,31306.5846700664,2015-01-29,2015-06-30,1
TELIA1.HE,2015,2015-12-31,2016-01-29,2016-06-28,23451.2818197273,2016-01-29,2016-06-30,1
TELIA1.HE,2016,2016-12-31,2017-01-27,2017-06-28,21567.0447486001,2017-01-27,2017-06-30,1
TELIA1.HE,2017,2017-12-31,2018-01-26,2018-06-28,22076.6440208472,2018-01-26,2018-06-30,1
TELIA1.HE,2018,2018-12-31,2019-01-25,2019-06-26,23289.5872861068,2019-01-25,2019-06-30,1
TELIA1.HE,2019,2019-12-31,2020-01-29,2020-06-29,26069.3582707976,2020-01-29,2020-06-30,1
TELIA1.HE,2020,2020-12-31,2021-01-29,2021-06-07,21671.9255211815,2021-01-29,2021-06-30,1
TELIA1.HE,2021,2021-12-31,2022-01-28,2022-06-30,26043.47850644,2022-01-28,2022-06-30,1
TELIA1.HE,2022,2022-12-31,2023-01-26,2023-06-28,23824.995971992,2023-01-26,2023-06-30,1
TELIA1.HE,2023,2023-12-31,2024-01-26,2024-06-25,26121.41915005,2024-01-26,2024-06-30,1
TELIA1.HE,2024,2024-12-31,2025-01-30,2025-06-26,27600.3683039633,2025-01-30,2025-06-30,1
TGS.OL,2013,2013-12-31,2014-02-06,2014-06-26,4250.619459957,2014-02-06,2014-06-30,1
TGS.OL,2014,2014-12-31,2015-02-05,2015-06-29,4194.1225151,2015-02-05,2015-06-30,1
TGS.OL,2015,2015-12-31,2016-02-02,2016-06-21,2583.106008678,2016-02-02,2016-06-30,1
TGS.OL,2016,2016-12-31,2017-02-01,2017-05-25,3308.32595625,2017-02-01,2017-06-30,1
TGS.OL,2017,2017-12-31,2018-02-08,2018-06-29,3957.78654846,2018-02-08,2018-06-30,1
TGS.OL,2018,2018-12-31,2019-02-07,2019-06-25,4597.77859416,2019-02-07,2019-06-30,1
TGS.OL,2019,2019-12-31,2020-02-12,2020-06-26,3817.191592625,2020-02-12,2020-06-30,1
TGS.OL,2020,2020-12-31,2021-02-11,2021-06-25,2973.86267688,2021-02-11,2021-06-30,1
TGS.OL,2021,2021-12-31,2022-02-10,2022-06-08,3337.72414125,2022-02-10,2022-06-30,1
TGS.OL,2022,2022-12-31,2023-02-09,2023-06-28,5053.065340412,2023-02-09,2023-06-30,1
TGS.OL,2023,2023-12-31,2024-02-15,2024-06-27,6186.531448575,2024-02-15,2024-06-30,1
TGS.OL,2024,2024-12-31,2025-02-20,2025-06-12,8291.40624035,2025-02-20,2025-06-30,1
THULE.ST,2014,2014-12-31,2015-02-12,2015-04-30,489.358573366792,2015-02-12,2015-06-30,1
THULE.ST,2015,2015-12-31,2016-02-15,2016-04-27,721.912718219894,2016-02-15,2016-06-30,1
THULE.ST,2016,2016-12-31,2017-02-10,2017-04-27,751.1381902153,2017-02-10,2017-06-30,1
THULE.ST,2017,2017-12-31,2018-02-13,2018-06-28,730.664454424484,2018-02-13,2018-06-30,1
THULE.ST,2018,2018-12-31,2019-02-13,2019-05-29,1021.04638825476,2019-02-13,2019-06-30,1
THULE.ST,2019,2019-12-31,2020-02-12,2020-06-24,990.997117349395,2020-02-12,2020-06-30,1
THULE.ST,2020,2020-12-31,2021-02-10,2021-06-29,1317.38849418753,2021-02-10,2021-06-30,1
THULE.ST,2021,2021-12-31,2022-02-09,2022-06-27,1762.11655021094,2022-02-09,2022-06-30,1
THULE.ST,2022,2022-12-31,2023-02-10,2023-06-28,2147.03981562204,2023-02-10,2023-06-30,1
THULE.ST,2023,2023-12-31,2024-02-09,2024-06-26,1611.99571338049,2024-02-09,2024-06-30,1
THULE.ST,2024,2024-12-31,2025-02-07,2025-06-13,1799.0603202077,2025-02-07,2025-06-30,1
TIETO.HE,2013,2013-12-31,2014-02-06,2014-06-18,1352.57406091957,2014-02-06,2014-06-30,1
TIETO.HE,2014,2014-12-31,2015-02-05,2015-06-18,1277.743949264,2015-02-05,2015-06-30,1
TIETO.HE,2015,2015-12-31,2016-02-04,2016-06-23,1433.79245175613,2016-02-04,2016-06-30,1
TIETO.HE,2016,2016-12-31,2017-02-02,2017-05-05,1567.29454012314,2017-02-02,2017-06-30,1
TIETO.HE,2017,2017-12-31,2018-02-06,2018-06-28,1680.79832342892,2018-02-06,2018-06-30,1
TIETO.HE,2018,2018-12-31,2019-02-06,2019-06-19,1826.51036644256,2019-02-06,2019-06-30,1
TIETO.HE,2019,2019-12-31,2020-02-14,2020-06-04,2287.99588505356,2020-02-14,2020-06-30,1
TIETO.HE,2020,2020-12-31,2021-02-17,2021-06-23,3846.80631074329,2021-02-17,2021-06-30,1
TIETO.HE,2021,2021-12-31,2022-02-17,2022-05-10,3620.79116092174,2022-02-17,2022-06-30,1
TIETO.HE,2022,2022-12-31,2023-02-15,2023-05-05,4894.65482708854,2023-02-15,2023-06-30,1
TIETO.HE,2023,2023-12-31,2024-02-15,2024-06-27,4167.21898330479,2024-02-15,2024-06-30,1
TIETO.HE,2024,2024-12-31,2025-02-14,2025-05-12,2707.36842872189,2025-02-14,2025-06-30,1
TIETOS.ST,2013,2013-12-31,2014-02-06,2014-06-18,1332.60542408233,2014-02-06,2014-06-30,1
TIETOS.ST,2014,2014-12-31,2015-02-05,2015-06-18,1277.743949264,2015-02-05,2015-06-30,1
TIETOS.ST,2015,2015-12-31,2016-02-04,2016-06-23,1433.79245175613,2016-02-04,2016-06-30,1
TIETOS.ST,2016,2016-12-31,2017-02-02,2017-05-05,1541.9347842221,2017-02-02,2017-06-30,1
TIETOS.ST,2017,2017-12-31,2018-02-06,2018-06-28,1662.44294515401,2018-02-06,2018-06-30,1
TIETOS.ST,2018,2018-12-31,2019-02-06,2019-04-29,1824.75961747106,2019-02-06,2019-06-30,1
TIETOS.ST,2019,2019-12-31,2020-02-14,2020-06-04,2437.10695459956,2020-02-14,2020-06-30,1
TIETOS.ST,2020,2020-12-31,2021-02-17,2021-06-23,3923.57353888167,2021-02-17,2021-06-30,1
TIETOS.ST,2021,2021-12-31,2022-02-17,2022-05-10,3633.44486178074,2022-02-17,2022-06-30,1
TIETOS.ST,2022,2022-12-31,2023-02-15,2023-05-05,5083.96759466338,2023-02-15,2023-06-30,1
TIETOS.ST,2023,2023-12-31,2024-02-15,2024-06-27,4361.83622645548,2024-02-15,2024-06-30,1
TIETOS.ST,2024,2024-12-31,2025-02-14,2025-05-12,2827.77479045634,2025-02-14,2025-06-30,1
TLT1V.HE,2013,2013-12-31,2014-02-06,2014-04-25,162.319746614846,2014-02-06,2014-06-30,1
TLT1V.HE,2014,2014-12-31,2015-02-05,2015-05-05,131.214252960979,2015-02-05,2015-06-30,1
TLT1V.HE,2015,2015-12-31,2016-02-04,2016-06-28,142.524282157676,2016-02-04,2016-06-30,1
